dia1,nome_cartao,hora1,linha,n
2,Inteira,10,466,33
2,Inteira,10,501,33
2,Inteira,10,502,106
2,Inteira,10,503,17
2,Inteira,10,504,6
2,Inteira,10,600,133
2,Inteira,10,601,56
2,Inteira,10,602,40
2,Inteira,10,603,96
2,Inteira,10,604,69
2,Inteira,10,605,47
2,Inteira,10,606,62
2,Inteira,10,609,92
2,Inteira,10,610,59
2,Inteira,10,611,31
2,Inteira,10,612,68
2,Inteira,10,613,84
2,Inteira,10,616,53
2,Inteira,10,617,30
2,Inteira,10,618,66
2,Inteira,10,619,17
2,Inteira,10,621,46
2,Inteira,10,622,50
2,Inteira,10,625,22
2,Inteira,10,626,73
2,Inteira,10,627,40
2,Inteira,10,628,27
2,Inteira,10,629,94
2,Inteira,10,630,51
2,Inteira,10,631,16
2,Inteira,10,632,44
2,Inteira,10,633,20
2,Inteira,10,634,15
2,Inteira,10,635,32
2,Inteira,10,636,32
2,Inteira,10,637,10
2,Inteira,10,639,20
2,Inteira,10,640,26
2,Inteira,10,641,25
2,Inteira,10,642,43
2,Inteira,10,643,31
2,Inteira,10,645,18
2,Inteira,10,646,19
2,Inteira,10,648,14
2,Inteira,10,650,86
2,Inteira,10,653,22
2,Inteira,10,655,36
2,Inteira,10,656,33
2,Inteira,10,657,30
2,Inteira,10,660,201
2,Inteira,10,666,47
2,Inteira,10,670,38
2,Inteira,10,676,44
2,Inteira,10,680,26
2,Inteira,10,686,28
2,Inteira,10,696,40
2,Inteira,10,701,23
2,Inteira,10,702,41
2,Inteira,10,703,74
2,Inteira,10,706,42
2,Inteira,10,709,49
2,Inteira,10,710,43
2,Inteira,10,711,104
2,Inteira,10,712,140
2,Inteira,10,725,71
2,Inteira,10,728,44
2,Inteira,10,752,72
2,Inteira,10,753,26
2,Inteira,10,754,123
2,Inteira,10,755,11
2,Inteira,10,757,175
2,Inteira,10,804,80
2,Inteira,10,806,62
2,Inteira,10,810,103
2,Inteira,10,814,41
2,Inteira,10,815,31
2,Inteira,10,816,153
2,Inteira,10,820,64
2,Inteira,10,825,27
2,Inteira,10,832,67
2,Inteira,10,833,176
2,Inteira,10,835,2
2,Inteira,10,841,51
2,Inteira,10,855,126
2,Inteira,10,901,118
2,Inteira,10,903,57
2,Inteira,10,905,85
2,Inteira,10,906,222
2,Inteira,10,907,92
2,Inteira,10,909,300
2,Inteira,10,913,67
2,Inteira,10,920,82
2,Inteira,11,1,124
2,Inteira,11,3,262
2,Inteira,11,4,80
2,Inteira,11,5,49
2,Inteira,11,6,188
2,Inteira,11,7,52
2,Inteira,11,8,76
2,Inteira,11,10,146
2,Inteira,11,11,123
2,Inteira,11,12,134
2,Inteira,11,13,37
2,Inteira,11,14,59
2,Inteira,11,15,92
2,Inteira,11,17,67
2,Inteira,11,19,59
2,Inteira,11,21,47
2,Inteira,11,22,40
2,Inteira,11,24,168
2,Inteira,11,25,8
2,Inteira,11,26,419
2,Inteira,11,27,129
2,Inteira,11,28,357
2,Inteira,11,29,137
2,Inteira,11,30,244
2,Inteira,11,31,111
2,Inteira,11,32,118
2,Inteira,11,38,183
2,Inteira,11,41,273
2,Inteira,11,42,311
2,Inteira,11,43,106
2,Inteira,11,44,218
2,Inteira,11,45,229
2,Inteira,11,50,242
2,Inteira,11,51,159
2,Inteira,11,52,216
2,Inteira,11,53,152
2,Inteira,11,60,99
2,Inteira,11,66,87
2,Inteira,11,67,7
2,Inteira,11,69,51
2,Inteira,11,70,195
2,Inteira,11,71,116
2,Inteira,11,72,76
2,Inteira,11,73,198
2,Inteira,11,74,272
2,Inteira,11,75,274
2,Inteira,11,76,223
2,Inteira,11,77,277
2,Inteira,11,79,93
2,Inteira,11,80,138
2,Inteira,11,81,38
2,Inteira,11,82,102
2,Inteira,11,83,35
2,Inteira,11,84,46
2,Inteira,11,85,48
2,Inteira,11,86,270
2,Inteira,11,88,102
2,Inteira,11,92,181
2,Inteira,11,97,44
2,Inteira,11,99,98
2,Inteira,11,101,155
2,Inteira,11,102,49
2,Inteira,11,108,77
2,Inteira,11,110,42
2,Inteira,11,111,134
2,Inteira,11,112,132
2,Inteira,11,114,154
2,Inteira,11,115,154
2,Inteira,11,120,23
2,Inteira,11,122,51
2,Inteira,11,201,45
2,Inteira,11,202,24
2,Inteira,11,205,20
2,Inteira,11,206,84
2,Inteira,11,210,52
2,Inteira,11,211,76
2,Inteira,11,212,48
2,Inteira,11,213,57
2,Inteira,11,214,14
2,Inteira,11,215,42
2,Inteira,11,216,47
2,Inteira,11,217,13
2,Inteira,11,220,147
2,Inteira,11,222,100
2,Inteira,11,225,19
2,Inteira,11,240,93
2,Inteira,11,243,35
2,Inteira,11,251,7
2,Inteira,11,300,47
2,Inteira,11,302,17
2,Inteira,11,303,45
2,Inteira,11,304,51
2,Inteira,11,305,35
2,Inteira,11,307,37
2,Inteira,11,308,53
2,Inteira,11,309,16
2,Inteira,11,310,45
2,Inteira,11,311,57
2,Inteira,11,312,42
2,Inteira,11,313,39
2,Inteira,11,314,69
2,Inteira,11,315,93
2,Inteira,11,316,72
2,Inteira,11,317,79
2,Inteira,11,318,45
2,Inteira,11,319,37
2,Inteira,11,321,64
2,Inteira,11,322,55
2,Inteira,11,323,41
2,Inteira,11,324,18
2,Inteira,11,325,22
2,Inteira,11,327,82
2,Inteira,11,329,50
2,Inteira,11,330,32
2,Inteira,11,331,94
2,Inteira,11,332,19
2,Inteira,11,333,107
2,Inteira,11,334,7
2,Inteira,11,335,44
2,Inteira,11,336,49
2,Inteira,11,337,43
2,Inteira,11,338,69
2,Inteira,11,339,27
2,Inteira,11,340,18
2,Inteira,11,341,186
2,Inteira,11,342,24
2,Inteira,11,343,136
2,Inteira,11,344,18
2,Inteira,11,345,68
2,Inteira,11,346,62
2,Inteira,11,347,64
2,Inteira,11,349,36
2,Inteira,11,350,75
2,Inteira,11,351,56
2,Inteira,11,353,25
2,Inteira,11,354,4
2,Inteira,11,355,276
2,Inteira,11,356,22
2,Inteira,11,357,16
2,Inteira,11,359,31
2,Inteira,11,360,208
2,Inteira,11,361,58
2,Inteira,11,362,61
2,Inteira,11,363,67
2,Inteira,11,365,40
2,Inteira,11,366,39
2,Inteira,11,367,54
2,Inteira,11,369,43
2,Inteira,11,371,90
2,Inteira,11,372,111
2,Inteira,11,375,66
2,Inteira,11,376,44
2,Inteira,11,377,84
2,Inteira,11,378,29
2,Inteira,11,379,57
2,Inteira,11,381,45
2,Inteira,11,382,16
2,Inteira,11,383,24
2,Inteira,11,384,18
2,Inteira,11,386,34
2,Inteira,11,387,117
2,Inteira,11,388,28
2,Inteira,11,389,92
2,Inteira,11,390,98
2,Inteira,11,391,36
2,Inteira,11,392,19
2,Inteira,11,393,35
2,Inteira,11,394,12
2,Inteira,11,395,11
2,Inteira,11,397,39
2,Inteira,11,401,147
2,Inteira,11,403,96
2,Inteira,11,404,29
2,Inteira,11,405,130
2,Inteira,11,406,153
2,Inteira,11,407,107
2,Inteira,11,411,62
2,Inteira,11,456,102
2,Inteira,11,466,49
2,Inteira,11,501,29
2,Inteira,11,502,117
2,Inteira,11,503,16
2,Inteira,11,504,19
2,Inteira,11,600,153
2,Inteira,11,601,66
2,Inteira,11,602,34
2,Inteira,11,603,105
2,Inteira,11,604,59
2,Inteira,11,605,58
2,Inteira,11,606,61
2,Inteira,11,609,89
2,Inteira,11,610,62
2,Inteira,11,611,20
2,Inteira,11,612,74
2,Inteira,11,613,57
2,Inteira,11,616,57
2,Inteira,11,617,60
2,Inteira,11,618,60
2,Inteira,11,619,27
2,Inteira,11,621,45
2,Inteira,11,622,49
2,Inteira,11,625,30
2,Inteira,11,626,65
2,Inteira,11,627,43
2,Inteira,11,628,41
2,Inteira,11,629,94
2,Inteira,11,630,40
2,Inteira,11,631,29
2,Inteira,11,632,34
2,Inteira,11,633,18
2,Inteira,11,634,20
2,Inteira,11,635,20
2,Inteira,11,636,48
2,Inteira,11,637,18
2,Inteira,11,639,10
2,Inteira,11,640,44
2,Inteira,11,641,61
2,Inteira,11,642,26
2,Inteira,11,643,21
2,Inteira,11,645,13
2,Inteira,11,646,10
2,Inteira,11,648,12
2,Inteira,11,650,113
2,Inteira,11,653,35
2,Inteira,11,655,35
2,Inteira,11,656,15
2,Inteira,11,657,55
2,Inteira,11,660,153
2,Inteira,11,666,80
2,Inteira,11,670,50
2,Inteira,11,676,62
2,Inteira,11,680,37
2,Inteira,11,686,23
2,Inteira,11,696,43
2,Inteira,11,701,43
2,Inteira,11,702,60
2,Inteira,11,703,76
2,Inteira,11,706,44
2,Inteira,11,709,64
2,Inteira,11,710,21
2,Inteira,11,711,90
2,Inteira,11,712,111
2,Inteira,11,725,86
2,Inteira,11,728,90
2,Inteira,11,752,76
2,Inteira,11,753,24
2,Inteira,11,754,124
2,Inteira,11,755,13
2,Inteira,11,757,220
2,Inteira,11,804,69
2,Inteira,11,806,76
2,Inteira,11,810,123
2,Inteira,11,814,25
2,Inteira,11,815,34
2,Inteira,11,816,149
2,Inteira,11,820,88
2,Inteira,11,825,27
2,Inteira,11,832,60
2,Inteira,11,833,159
2,Inteira,11,835,10
2,Inteira,11,841,45
2,Inteira,11,855,162
2,Inteira,11,901,144
2,Inteira,11,903,55
2,Inteira,11,905,89
2,Inteira,11,906,195
2,Inteira,11,907,85
2,Inteira,11,909,216
2,Inteira,11,913,67
2,Inteira,11,920,87
2,Inteira,12,1,199
2,Inteira,12,3,208
2,Inteira,12,4,86
2,Inteira,12,5,59
2,Inteira,12,6,201
2,Inteira,12,7,59
2,Inteira,12,8,35
2,Inteira,12,10,134
2,Inteira,12,11,153
2,Inteira,12,12,148
2,Inteira,12,13,54
2,Inteira,12,14,69
2,Inteira,12,15,118
2,Inteira,12,17,60
2,Inteira,12,19,59
2,Inteira,12,21,60
2,Inteira,12,22,54
2,Inteira,12,24,177
2,Inteira,12,25,19
2,Inteira,12,26,342
2,Inteira,12,27,152
2,Inteira,12,28,305
2,Inteira,12,29,115
2,Inteira,12,30,205
2,Inteira,12,31,122
2,Inteira,12,32,98
2,Inteira,12,38,219
2,Inteira,12,41,278
2,Inteira,12,42,310
2,Inteira,12,43,118
2,Inteira,12,44,249
2,Inteira,12,45,260
2,Inteira,12,50,212
2,Inteira,12,51,228
2,Inteira,12,52,205
2,Inteira,12,53,160
2,Inteira,12,60,110
2,Inteira,12,66,83
2,Inteira,12,67,16
2,Inteira,12,69,36
2,Inteira,12,70,146
2,Inteira,12,71,118
2,Inteira,12,72,93
2,Inteira,12,73,221
2,Inteira,12,74,238
2,Inteira,12,75,270
2,Inteira,12,76,272
2,Inteira,12,77,266
2,Inteira,12,79,80
2,Inteira,12,80,138
2,Inteira,12,81,50
2,Inteira,12,82,105
2,Inteira,12,83,26
2,Inteira,12,84,61
2,Inteira,12,85,61
2,Inteira,12,86,278
2,Inteira,12,88,81
2,Inteira,12,92,116
2,Inteira,12,97,52
2,Inteira,12,99,106
2,Inteira,12,101,168
2,Inteira,12,102,56
2,Inteira,12,108,89
2,Inteira,12,110,45
2,Inteira,12,111,138
2,Inteira,12,112,125
2,Inteira,12,114,179
2,Inteira,12,115,178
2,Inteira,12,120,20
2,Inteira,12,122,51
2,Inteira,12,201,62
2,Inteira,12,202,34
2,Inteira,12,205,34
2,Inteira,12,206,88
2,Inteira,12,210,56
2,Inteira,12,211,67
2,Inteira,12,212,82
2,Inteira,12,213,76
2,Inteira,12,214,22
2,Inteira,12,215,22
2,Inteira,12,216,45
2,Inteira,12,217,15
2,Inteira,12,220,153
2,Inteira,12,222,165
2,Inteira,12,225,21
2,Inteira,12,240,97
2,Inteira,12,243,47
2,Inteira,12,302,21
2,Inteira,12,303,47
2,Inteira,12,304,49
2,Inteira,12,305,51
2,Inteira,12,307,43
2,Inteira,12,308,55
2,Inteira,12,309,24
2,Inteira,12,310,64
2,Inteira,12,311,61
2,Inteira,12,312,65
2,Inteira,12,313,38
2,Inteira,12,314,99
2,Inteira,12,315,109
2,Inteira,12,316,37
2,Inteira,12,317,92
2,Inteira,12,318,54
2,Inteira,12,319,48
2,Inteira,12,321,85
2,Inteira,12,322,85
2,Inteira,12,323,61
2,Inteira,12,324,39
2,Inteira,12,325,60
2,Inteira,12,327,95
2,Inteira,12,329,61
2,Inteira,12,330,30
2,Inteira,12,331,108
2,Inteira,12,332,20
2,Inteira,12,333,112
2,Inteira,12,334,8
2,Inteira,12,335,67
2,Inteira,12,336,81
2,Inteira,12,337,51
2,Inteira,12,338,78
2,Inteira,12,339,27
2,Inteira,12,340,26
2,Inteira,12,341,183
2,Inteira,12,342,37
2,Inteira,12,343,186
2,Inteira,12,344,22
2,Inteira,12,345,86
2,Inteira,12,346,69
2,Inteira,12,347,84
2,Inteira,12,349,20
2,Inteira,12,350,106
2,Inteira,12,351,39
2,Inteira,12,353,40
2,Inteira,12,354,9
2,Inteira,12,355,333
2,Inteira,12,356,39
2,Inteira,12,357,34
2,Inteira,12,359,36
2,Inteira,12,360,249
2,Inteira,12,361,40
2,Inteira,12,362,96
2,Inteira,12,363,67
2,Inteira,12,365,43
2,Inteira,12,366,56
2,Inteira,12,367,44
2,Inteira,12,369,64
2,Inteira,12,371,97
2,Inteira,12,372,110
2,Inteira,12,375,66
2,Inteira,12,376,69
2,Inteira,12,377,70
2,Inteira,12,378,32
2,Inteira,12,379,87
2,Inteira,12,381,65
2,Inteira,12,382,37
2,Inteira,12,383,31
2,Inteira,12,384,18
2,Inteira,12,386,29
2,Inteira,12,387,102
2,Inteira,12,388,17
2,Inteira,12,389,66
2,Inteira,12,390,82
2,Inteira,12,391,36
2,Inteira,12,392,21
2,Inteira,12,393,38
2,Inteira,12,394,13
2,Inteira,12,395,28
2,Inteira,12,397,43
2,Inteira,12,401,213
2,Inteira,12,403,125
2,Inteira,12,404,22
2,Inteira,12,405,131
2,Inteira,12,406,157
2,Inteira,12,407,112
2,Inteira,12,411,74
2,Inteira,12,456,106
2,Inteira,12,466,84
2,Inteira,12,501,32
2,Inteira,12,502,109
2,Inteira,12,503,26
2,Inteira,12,504,11
2,Inteira,12,600,148
2,Inteira,12,601,97
2,Inteira,12,602,48
2,Inteira,12,603,98
2,Inteira,12,604,55
2,Inteira,12,605,76
2,Inteira,12,606,87
2,Inteira,12,609,113
2,Inteira,12,610,66
2,Inteira,12,611,16
2,Inteira,12,612,71
2,Inteira,12,613,68
2,Inteira,12,616,42
2,Inteira,12,617,37
2,Inteira,12,618,81
2,Inteira,12,619,35
2,Inteira,12,621,53
2,Inteira,12,622,48
2,Inteira,12,625,27
2,Inteira,12,626,58
2,Inteira,12,627,47
2,Inteira,12,628,36
2,Inteira,12,629,127
2,Inteira,12,630,48
2,Inteira,12,631,19
2,Inteira,12,632,50
2,Inteira,12,633,39
2,Inteira,12,634,18
2,Inteira,12,635,25
2,Inteira,12,636,42
2,Inteira,12,637,23
2,Inteira,12,639,25
2,Inteira,12,640,36
2,Inteira,12,641,37
2,Inteira,12,642,37
2,Inteira,12,643,27
2,Inteira,12,645,25
2,Inteira,12,646,15
2,Inteira,12,648,23
2,Inteira,12,650,125
2,Inteira,12,653,44
2,Inteira,12,655,30
2,Inteira,12,656,21
2,Inteira,12,657,69
2,Inteira,12,660,241
2,Inteira,12,663,5
2,Inteira,12,666,96
2,Inteira,12,670,58
2,Inteira,12,676,86
2,Inteira,12,680,45
2,Inteira,12,686,38
2,Inteira,12,696,33
2,Inteira,12,701,46
2,Inteira,12,702,43
2,Inteira,12,703,76
2,Inteira,12,706,40
2,Inteira,12,709,83
2,Inteira,12,710,29
2,Inteira,12,711,123
2,Inteira,12,712,136
2,Inteira,12,725,77
2,Inteira,12,728,70
2,Inteira,12,752,45
2,Inteira,12,753,22
2,Inteira,12,754,113
2,Inteira,12,755,11
2,Inteira,12,757,236
2,Inteira,12,804,72
2,Inteira,12,806,68
2,Inteira,12,810,87
2,Inteira,12,814,31
2,Inteira,12,815,28
2,Inteira,12,816,138
2,Inteira,12,820,84
2,Inteira,12,825,30
2,Inteira,12,832,76
2,Inteira,12,833,167
2,Inteira,12,835,8
2,Inteira,12,841,44
2,Inteira,12,855,154
2,Inteira,12,901,161
2,Inteira,12,903,70
2,Inteira,12,905,123
2,Inteira,12,906,199
2,Inteira,12,907,94
2,Inteira,12,909,234
2,Inteira,12,913,76
2,Inteira,12,920,85
2,Inteira,13,1,145
2,Inteira,13,3,201
2,Inteira,13,4,64
2,Inteira,13,5,55
2,Inteira,13,6,157
2,Inteira,13,7,61
2,Inteira,13,8,42
2,Inteira,13,10,147
2,Inteira,13,11,123
2,Inteira,13,12,127
2,Inteira,13,13,38
2,Inteira,13,14,65
2,Inteira,13,15,133
2,Inteira,13,17,61
2,Inteira,13,19,63
2,Inteira,13,21,72
2,Inteira,13,22,61
2,Inteira,13,24,188
2,Inteira,13,25,29
2,Inteira,13,26,359
2,Inteira,13,27,198
2,Inteira,13,28,274
2,Inteira,13,29,168
2,Inteira,13,30,169
2,Inteira,13,31,120
2,Inteira,13,32,134
2,Inteira,13,38,174
2,Inteira,13,41,221
2,Inteira,13,42,300
2,Inteira,13,43,99
2,Inteira,13,44,238
2,Inteira,13,45,223
2,Inteira,13,50,207
2,Inteira,13,51,235
2,Inteira,13,52,206
2,Inteira,13,53,154
2,Inteira,13,60,98
2,Inteira,13,66,116
2,Inteira,13,67,12
2,Inteira,13,69,62
2,Inteira,13,70,133
2,Inteira,13,71,111
2,Inteira,13,72,91
2,Inteira,13,73,203
2,Inteira,13,74,231
2,Inteira,13,75,260
2,Inteira,13,76,273
2,Inteira,13,77,273
2,Inteira,13,79,94
2,Inteira,13,80,133
2,Inteira,13,81,65
2,Inteira,13,82,110
2,Inteira,13,83,36
2,Inteira,13,84,48
2,Inteira,13,85,48
2,Inteira,13,86,312
2,Inteira,13,88,86
2,Inteira,13,92,137
2,Inteira,13,97,55
2,Inteira,13,99,91
2,Inteira,13,101,205
2,Inteira,13,102,88
2,Inteira,13,108,62
2,Inteira,13,110,53
2,Inteira,13,111,160
2,Inteira,13,112,127
2,Inteira,13,114,173
2,Inteira,13,115,192
2,Inteira,13,120,37
2,Inteira,13,122,71
2,Inteira,13,201,50
2,Inteira,13,202,29
2,Inteira,13,205,24
2,Inteira,13,206,101
2,Inteira,13,210,67
2,Inteira,13,211,66
2,Inteira,13,212,52
2,Inteira,13,213,96
2,Inteira,13,214,32
2,Inteira,13,215,41
2,Inteira,13,216,33
2,Inteira,13,217,6
2,Inteira,13,220,148
2,Inteira,13,222,136
2,Inteira,13,225,41
2,Inteira,13,240,152
2,Inteira,13,243,39
2,Inteira,13,300,14
2,Inteira,13,302,17
2,Inteira,13,303,42
2,Inteira,13,304,45
2,Inteira,13,305,31
2,Inteira,13,307,48
2,Inteira,13,308,62
2,Inteira,13,309,26
2,Inteira,13,310,45
2,Inteira,13,311,35
2,Inteira,13,312,51
2,Inteira,13,313,64
2,Inteira,13,314,90
2,Inteira,13,315,81
2,Inteira,13,316,70
2,Inteira,13,317,82
2,Inteira,13,318,52
2,Inteira,13,319,51
2,Inteira,13,321,90
2,Inteira,13,322,65
2,Inteira,13,323,85
2,Inteira,13,324,25
2,Inteira,13,325,29
2,Inteira,13,327,101
2,Inteira,13,328,41
2,Inteira,13,329,64
2,Inteira,13,330,40
2,Inteira,13,331,88
2,Inteira,13,332,20
2,Inteira,13,333,128
2,Inteira,13,334,14
2,Inteira,13,335,48
2,Inteira,13,336,82
2,Inteira,13,337,39
2,Inteira,13,338,104
2,Inteira,13,339,31
2,Inteira,13,340,35
2,Inteira,13,341,180
2,Inteira,13,342,53
2,Inteira,13,343,157
2,Inteira,13,344,32
2,Inteira,13,345,131
2,Inteira,13,346,66
2,Inteira,13,347,78
2,Inteira,13,349,28
2,Inteira,13,350,105
2,Inteira,13,351,39
2,Inteira,13,353,30
2,Inteira,13,354,4
2,Inteira,13,355,263
2,Inteira,13,356,35
2,Inteira,13,357,36
2,Inteira,13,359,33
2,Inteira,13,360,208
2,Inteira,13,361,36
2,Inteira,13,362,75
2,Inteira,13,363,64
2,Inteira,13,365,30
2,Inteira,13,366,46
2,Inteira,13,367,37
2,Inteira,13,368,4
2,Inteira,13,369,78
2,Inteira,13,371,107
2,Inteira,13,372,95
2,Inteira,13,375,84
2,Inteira,13,376,52
2,Inteira,13,377,90
2,Inteira,13,378,16
2,Inteira,13,379,88
2,Inteira,13,381,58
2,Inteira,13,382,46
2,Inteira,13,383,29
2,Inteira,13,384,18
2,Inteira,13,386,39
2,Inteira,13,387,109
2,Inteira,13,388,36
2,Inteira,13,389,85
2,Inteira,13,390,62
2,Inteira,13,391,45
2,Inteira,13,392,23
2,Inteira,13,393,52
2,Inteira,13,394,16
2,Inteira,13,395,15
2,Inteira,13,396,9
2,Inteira,13,397,36
2,Inteira,13,401,197
2,Inteira,13,403,77
2,Inteira,13,404,26
2,Inteira,13,405,155
2,Inteira,13,406,147
2,Inteira,13,407,115
2,Inteira,13,411,77
2,Inteira,13,456,113
2,Inteira,13,466,55
2,Inteira,13,501,34
2,Inteira,13,502,143
2,Inteira,13,503,29
2,Inteira,13,504,19
2,Inteira,13,600,110
2,Inteira,13,601,93
2,Inteira,13,602,59
2,Inteira,13,603,121
2,Inteira,13,604,75
2,Inteira,13,605,70
2,Inteira,13,606,66
2,Inteira,13,609,80
2,Inteira,13,610,109
2,Inteira,13,611,28
2,Inteira,13,612,110
2,Inteira,13,613,120
2,Inteira,13,616,49
2,Inteira,13,617,41
2,Inteira,13,618,61
2,Inteira,13,619,25
2,Inteira,13,621,60
2,Inteira,13,622,50
2,Inteira,13,625,25
2,Inteira,13,626,68
2,Inteira,13,627,53
2,Inteira,13,628,45
2,Inteira,13,629,121
2,Inteira,13,630,54
2,Inteira,13,631,22
2,Inteira,13,632,25
2,Inteira,13,633,51
2,Inteira,13,634,26
2,Inteira,13,635,17
2,Inteira,13,636,44
2,Inteira,13,637,40
2,Inteira,13,639,20
2,Inteira,13,640,35
2,Inteira,13,641,33
2,Inteira,13,642,29
2,Inteira,13,643,12
2,Inteira,13,645,10
2,Inteira,13,646,23
2,Inteira,13,648,15
2,Inteira,13,650,102
2,Inteira,13,653,45
2,Inteira,13,655,43
2,Inteira,13,656,27
2,Inteira,13,657,44
2,Inteira,13,660,270
2,Inteira,13,661,11
2,Inteira,13,663,6
2,Inteira,13,666,97
2,Inteira,13,670,91
2,Inteira,13,676,59
2,Inteira,13,680,36
2,Inteira,13,686,25
2,Inteira,13,696,54
2,Inteira,13,701,50
2,Inteira,13,702,50
2,Inteira,13,703,77
2,Inteira,13,706,47
2,Inteira,13,709,73
2,Inteira,13,710,30
2,Inteira,13,711,111
2,Inteira,13,712,131
2,Inteira,13,725,99
2,Inteira,13,728,72
2,Inteira,13,752,63
2,Inteira,13,753,24
2,Inteira,13,754,148
2,Inteira,13,755,21
2,Inteira,13,757,275
2,Inteira,13,804,108
2,Inteira,13,806,46
2,Inteira,13,810,75
2,Inteira,13,814,64
2,Inteira,13,815,45
2,Inteira,13,816,169
2,Inteira,13,820,112
2,Inteira,13,825,33
2,Inteira,13,832,71
2,Inteira,13,833,211
2,Inteira,13,835,4
2,Inteira,13,841,62
2,Inteira,13,855,167
2,Inteira,13,901,171
2,Inteira,13,903,81
2,Inteira,13,905,106
2,Inteira,13,906,270
2,Inteira,13,907,98
2,Inteira,13,909,213
2,Inteira,13,913,84
2,Inteira,13,920,84
2,Inteira,14,1,159
2,Inteira,14,3,202
2,Inteira,14,4,93
2,Inteira,14,5,41
2,Inteira,14,6,175
2,Inteira,14,7,42
2,Inteira,14,8,50
2,Inteira,14,10,136
2,Inteira,14,11,118
2,Inteira,14,12,147
2,Inteira,14,13,31
2,Inteira,14,14,76
2,Inteira,14,15,117
2,Inteira,14,17,70
2,Inteira,14,19,58
2,Inteira,14,21,35
2,Inteira,14,22,80
2,Inteira,14,24,179
2,Inteira,14,25,11
2,Inteira,14,26,389
2,Inteira,14,27,161
2,Inteira,14,28,331
2,Inteira,14,29,148
2,Inteira,14,30,202
2,Inteira,14,31,145
2,Inteira,14,32,124
2,Inteira,14,38,207
2,Inteira,14,41,290
2,Inteira,14,42,243
2,Inteira,14,43,73
2,Inteira,14,44,202
2,Inteira,14,45,259
2,Inteira,14,50,219
2,Inteira,14,51,196
2,Inteira,14,52,180
2,Inteira,14,53,116
2,Inteira,14,60,117
2,Inteira,14,66,111
2,Inteira,14,67,15
2,Inteira,14,69,79
2,Inteira,14,70,119
2,Inteira,14,71,127
2,Inteira,14,72,60
2,Inteira,14,73,203
2,Inteira,14,74,179
2,Inteira,14,75,210
2,Inteira,14,76,274
2,Inteira,14,77,257
2,Inteira,14,79,80
2,Inteira,14,80,122
2,Inteira,14,81,35
2,Inteira,14,82,103
2,Inteira,14,83,24
2,Inteira,14,84,90
2,Inteira,14,85,71
2,Inteira,14,86,290
2,Inteira,14,88,84
2,Inteira,14,92,217
2,Inteira,14,97,51
2,Inteira,14,99,122
2,Inteira,14,101,143
2,Inteira,14,102,61
2,Inteira,14,108,79
2,Inteira,14,110,67
2,Inteira,14,111,124
2,Inteira,14,112,132
2,Inteira,14,114,166
2,Inteira,14,115,221
2,Inteira,14,120,43
2,Inteira,14,122,57
2,Inteira,14,201,48
2,Inteira,14,202,24
2,Inteira,14,205,33
2,Inteira,14,206,95
2,Inteira,14,210,51
2,Inteira,14,211,116
2,Inteira,14,212,56
2,Inteira,14,213,65
2,Inteira,14,214,43
2,Inteira,14,215,35
2,Inteira,14,216,35
2,Inteira,14,217,22
2,Inteira,14,220,167
2,Inteira,14,222,116
2,Inteira,14,225,22
2,Inteira,14,240,125
2,Inteira,14,243,49
2,Inteira,14,300,10
2,Inteira,14,302,27
2,Inteira,14,303,35
2,Inteira,14,304,40
2,Inteira,14,305,23
2,Inteira,14,307,43
2,Inteira,14,308,55
2,Inteira,14,309,21
2,Inteira,14,310,58
2,Inteira,14,312,50
2,Inteira,14,313,36
2,Inteira,14,314,67
2,Inteira,14,315,95
2,Inteira,14,316,49
2,Inteira,14,317,91
2,Inteira,14,318,10
2,Inteira,14,319,48
2,Inteira,14,321,87
2,Inteira,14,322,63
2,Inteira,14,323,71
2,Inteira,14,324,23
2,Inteira,14,325,38
2,Inteira,14,327,59
2,Inteira,14,328,48
2,Inteira,14,329,39
2,Inteira,14,330,26
2,Inteira,14,331,99
2,Inteira,14,332,12
2,Inteira,14,333,114
2,Inteira,14,335,51
2,Inteira,14,336,55
2,Inteira,14,337,29
2,Inteira,14,338,100
2,Inteira,14,339,23
2,Inteira,14,340,26
2,Inteira,14,341,157
2,Inteira,14,342,28
2,Inteira,14,343,183
2,Inteira,14,344,30
2,Inteira,14,345,87
2,Inteira,14,346,53
2,Inteira,14,347,55
2,Inteira,14,348,26
2,Inteira,14,349,17
2,Inteira,14,350,124
2,Inteira,14,351,37
2,Inteira,14,353,36
2,Inteira,14,354,10
2,Inteira,14,355,324
2,Inteira,14,356,36
2,Inteira,14,357,26
2,Inteira,14,359,23
2,Inteira,14,360,205
2,Inteira,14,361,57
2,Inteira,14,362,56
2,Inteira,14,363,54
2,Inteira,14,365,21
2,Inteira,14,366,44
2,Inteira,14,367,14
2,Inteira,14,368,22
2,Inteira,14,369,38
2,Inteira,14,371,73
2,Inteira,14,372,91
2,Inteira,14,375,78
2,Inteira,14,376,45
2,Inteira,14,377,91
2,Inteira,14,378,11
2,Inteira,14,379,75
2,Inteira,14,381,49
2,Inteira,14,382,23
2,Inteira,14,383,31
2,Inteira,14,384,18
2,Inteira,14,386,45
2,Inteira,14,387,101
2,Inteira,14,388,19
2,Inteira,14,389,100
2,Inteira,14,390,74
2,Inteira,14,391,41
2,Inteira,14,392,24
2,Inteira,14,393,16
2,Inteira,14,394,20
2,Inteira,14,395,10
2,Inteira,14,396,11
