linha,hora,n,total,prop
605 - Cj Pref. Jose Walter,21,70,4038,0.01733531451213472
605 - Cj Pref. Jose Walter,22,51,4038,0.01263001485884101
605 - Cj Pref. Jose Walter,23,7,4038,0.001733531451213472
606 - Cj Pref. Jose Walter,4,8,3946,0.0020273694880892043
606 - Cj Pref. Jose Walter,5,226,3946,0.05727318803852002
606 - Cj Pref. Jose Walter,6,459,3946,0.1163203243791181
606 - Cj Pref. Jose Walter,7,316,3946,0.08008109477952356
606 - Cj Pref. Jose Walter,8,172,3946,0.04358844399391789
606 - Cj Pref. Jose Walter,9,125,3946,0.03167764825139382
606 - Cj Pref. Jose Walter,10,153,3946,0.03877344145970603
606 - Cj Pref. Jose Walter,11,197,3946,0.04992397364419666
606 - Cj Pref. Jose Walter,12,194,3946,0.0491637100861632
606 - Cj Pref. Jose Walter,13,168,3946,0.04257475924987329
606 - Cj Pref. Jose Walter,14,150,3946,0.03801317790167258
606 - Cj Pref. Jose Walter,15,183,3946,0.04637607704004055
606 - Cj Pref. Jose Walter,16,282,3946,0.07146477445514444
606 - Cj Pref. Jose Walter,17,381,3946,0.09655347187024835
606 - Cj Pref. Jose Walter,18,321,3946,0.08134820070957932
606 - Cj Pref. Jose Walter,19,260,3946,0.06588950836289914
606 - Cj Pref. Jose Walter,20,139,3946,0.03522554485554993
606 - Cj Pref. Jose Walter,21,133,3946,0.03370501773948302
606 - Cj Pref. Jose Walter,22,74,3946,0.01875316776482514
606 - Cj Pref. Jose Walter,23,5,3946,0.0012671059300557526
609 - Cidade Func/Sitio Sa,4,8,3834,0.0020865936358894104
609 - Cidade Func/Sitio Sa,5,151,3834,0.03938445487741262
609 - Cidade Func/Sitio Sa,6,481,3834,0.1254564423578508
609 - Cidade Func/Sitio Sa,7,436,3834,0.11371935315597287
609 - Cidade Func/Sitio Sa,8,210,3834,0.054773082942097026
609 - Cidade Func/Sitio Sa,9,185,3834,0.04825247782994262
609 - Cidade Func/Sitio Sa,10,193,3834,0.05033907146583203
609 - Cidade Func/Sitio Sa,11,194,3834,0.0505998956703182
609 - Cidade Func/Sitio Sa,12,195,3834,0.05086071987480438
609 - Cidade Func/Sitio Sa,13,174,3834,0.04538341158059468
609 - Cidade Func/Sitio Sa,14,208,3834,0.05425143453312467
609 - Cidade Func/Sitio Sa,15,195,3834,0.05086071987480438
609 - Cidade Func/Sitio Sa,16,266,3834,0.0693792383933229
609 - Cidade Func/Sitio Sa,17,358,3834,0.09337506520605113
609 - Cidade Func/Sitio Sa,18,235,3834,0.061293688054251436
609 - Cidade Func/Sitio Sa,19,143,3834,0.03729786124152321
609 - Cidade Func/Sitio Sa,20,81,3834,0.02112676056338028
609 - Cidade Func/Sitio Sa,21,68,3834,0.01773604590505999
609 - Cidade Func/Sitio Sa,22,50,3834,0.013041210224308816
609 - Cidade Func/Sitio Sa,23,3,3834,7.82472613458529e-4
60 - PARQUEL/PARANGABA,5,21,4527,0.004638833664678595
60 - PARQUEL/PARANGABA,6,332,4527,0.07333775127015683
60 - PARQUEL/PARANGABA,7,401,4527,0.08857963331124365
60 - PARQUEL/PARANGABA,8,234,4527,0.05168986083499006
60 - PARQUEL/PARANGABA,9,228,4527,0.05036447978793903
60 - PARQUEL/PARANGABA,10,199,4527,0.04395847139385907
60 - PARQUEL/PARANGABA,11,293,4527,0.06472277446432516
60 - PARQUEL/PARANGABA,12,359,4527,0.07930196598188646
60 - PARQUEL/PARANGABA,13,272,4527,0.06008394079964657
60 - PARQUEL/PARANGABA,14,199,4527,0.04395847139385907
60 - PARQUEL/PARANGABA,15,273,4527,0.060304837640821736
60 - PARQUEL/PARANGABA,16,302,4527,0.0667108460349017
60 - PARQUEL/PARANGABA,17,406,4527,0.08968411751711951
60 - PARQUEL/PARANGABA,18,333,4527,0.073558648111332
60 - PARQUEL/PARANGABA,19,223,4527,0.049259995582063176
60 - PARQUEL/PARANGABA,20,113,4527,0.024961343052794346
60 - PARQUEL/PARANGABA,21,159,4527,0.03512259774685222
60 - PARQUEL/PARANGABA,22,173,4527,0.03821515352330462
60 - PARQUEL/PARANGABA,23,7,4527,0.0015462778882261983
610 - Cidade Func/Cj Alvor,4,3,2957,0.0010145417653026716
610 - Cidade Func/Cj Alvor,5,96,2957,0.03246533648968549
610 - Cidade Func/Cj Alvor,6,286,2957,0.09671964829218803
610 - Cidade Func/Cj Alvor,7,356,2957,0.1203922894825837
610 - Cidade Func/Cj Alvor,8,156,2957,0.052756171795738924
610 - Cidade Func/Cj Alvor,9,148,2957,0.050050727088265135
610 - Cidade Func/Cj Alvor,10,123,2957,0.041596212377409535
610 - Cidade Func/Cj Alvor,11,144,2957,0.04869800473452824
610 - Cidade Func/Cj Alvor,12,239,2957,0.0808251606357795
610 - Cidade Func/Cj Alvor,13,194,2957,0.06560703415623943
610 - Cidade Func/Cj Alvor,14,149,2957,0.05038890767669936
610 - Cidade Func/Cj Alvor,15,125,2957,0.042272573554277985
610 - Cidade Func/Cj Alvor,16,161,2957,0.054447074737910044
610 - Cidade Func/Cj Alvor,17,267,2957,0.09029421711193777
610 - Cidade Func/Cj Alvor,18,248,2957,0.08386878593168752
610 - Cidade Func/Cj Alvor,19,107,2957,0.036185322962461956
610 - Cidade Func/Cj Alvor,20,60,2957,0.020290835306053433
610 - Cidade Func/Cj Alvor,21,47,2957,0.015894487656408524
610 - Cidade Func/Cj Alvor,22,40,2957,0.013527223537368955
610 - Cidade Func/Cj Alvor,23,8,2957,0.002705444707473791
611 - Cidade Func/Cofeco/L,5,38,1159,0.03278688524590164
611 - Cidade Func/Cofeco/L,6,152,1159,0.13114754098360656
611 - Cidade Func/Cofeco/L,7,124,1159,0.10698878343399482
611 - Cidade Func/Cofeco/L,8,64,1159,0.055220017256255395
611 - Cidade Func/Cofeco/L,9,62,1159,0.05349439171699741
611 - Cidade Func/Cofeco/L,10,42,1159,0.0362381363244176
611 - Cidade Func/Cofeco/L,11,46,1159,0.03968938740293356
611 - Cidade Func/Cofeco/L,12,101,1159,0.08714408973252805
611 - Cidade Func/Cofeco/L,13,79,1159,0.06816220880069025
611 - Cidade Func/Cofeco/L,14,43,1159,0.03710094909404659
611 - Cidade Func/Cofeco/L,15,64,1159,0.055220017256255395
611 - Cidade Func/Cofeco/L,16,64,1159,0.055220017256255395
611 - Cidade Func/Cofeco/L,17,77,1159,0.06643658326143227
611 - Cidade Func/Cofeco/L,18,66,1159,0.056945642795513375
611 - Cidade Func/Cofeco/L,19,66,1159,0.056945642795513375
611 - Cidade Func/Cofeco/L,20,16,1159,0.013805004314063849
611 - Cidade Func/Cofeco/L,21,32,1159,0.027610008628127698
611 - Cidade Func/Cofeco/L,22,21,1159,0.0181190681622088
611 - Cidade Func/Cofeco/L,23,2,1159,0.001725625539257981
612 - Cj Tancredo Neves/No,4,9,3057,0.002944062806673209
612 - Cj Tancredo Neves/No,5,78,3057,0.02551521099116781
612 - Cj Tancredo Neves/No,6,316,3057,0.10336931632319267
612 - Cj Tancredo Neves/No,7,278,3057,0.09093882891723912
612 - Cj Tancredo Neves/No,8,189,3057,0.06182531894013739
612 - Cj Tancredo Neves/No,9,150,3057,0.04906771344455348
612 - Cj Tancredo Neves/No,10,172,3057,0.056264311416421325
612 - Cj Tancredo Neves/No,11,203,3057,0.06640497219496239
612 - Cj Tancredo Neves/No,12,250,3057,0.08177952240758914
612 - Cj Tancredo Neves/No,13,187,3057,0.061171082760876676
612 - Cj Tancredo Neves/No,14,174,3057,0.05691854759568204
612 - Cj Tancredo Neves/No,15,132,3057,0.04317958783120707
612 - Cj Tancredo Neves/No,16,198,3057,0.0647693817468106
612 - Cj Tancredo Neves/No,17,233,3057,0.07621851488387307
612 - Cj Tancredo Neves/No,18,180,3057,0.058881256133464184
612 - Cj Tancredo Neves/No,19,137,3057,0.044815178279358846
612 - Cj Tancredo Neves/No,20,75,3057,0.02453385672227674
612 - Cj Tancredo Neves/No,21,65,3057,0.021262675825973177
612 - Cj Tancredo Neves/No,22,31,3057,0.010140660778541054
613 - Barroso/Jardim Viole,4,4,2941,0.0013600816048962938
613 - Barroso/Jardim Viole,5,169,2941,0.05746344780686841
613 - Barroso/Jardim Viole,6,440,2941,0.14960897653859231
613 - Barroso/Jardim Viole,7,253,2941,0.08602516150969058
613 - Barroso/Jardim Viole,8,212,2941,0.07208432505950357
613 - Barroso/Jardim Viole,9,125,2941,0.04250255015300918
613 - Barroso/Jardim Viole,10,102,2941,0.03468208092485549
613 - Barroso/Jardim Viole,11,162,2941,0.0550833049982999
613 - Barroso/Jardim Viole,12,204,2941,0.06936416184971098
613 - Barroso/Jardim Viole,13,174,2941,0.059163549812988776
613 - Barroso/Jardim Viole,14,139,2941,0.04726283577014621
613 - Barroso/Jardim Viole,15,143,2941,0.048622917375042506
613 - Barroso/Jardim Viole,16,141,2941,0.047942876572594356
613 - Barroso/Jardim Viole,17,177,2941,0.060183611016661
613 - Barroso/Jardim Viole,18,189,2941,0.06426385583134989
613 - Barroso/Jardim Viole,19,143,2941,0.048622917375042506
613 - Barroso/Jardim Viole,20,64,2941,0.0217613056783407
613 - Barroso/Jardim Viole,21,64,2941,0.0217613056783407
613 - Barroso/Jardim Viole,22,33,2941,0.011220673240394424
613 - Barroso/Jardim Viole,23,3,2941,0.0010200612036722204
615 - Corujao/Paupina/Lago,1,1,18,0.05555555555555555
615 - Corujao/Paupina/Lago,3,3,18,0.16666666666666666
615 - Corujao/Paupina/Lago,4,14,18,0.7777777777777778
616 - Lagoa Redonda 1,5,87,1930,0.04507772020725389
616 - Lagoa Redonda 1,6,214,1930,0.11088082901554404
616 - Lagoa Redonda 1,7,124,1930,0.06424870466321243
616 - Lagoa Redonda 1,8,98,1930,0.05077720207253886
616 - Lagoa Redonda 1,9,79,1930,0.04093264248704663
616 - Lagoa Redonda 1,10,90,1930,0.046632124352331605
616 - Lagoa Redonda 1,11,124,1930,0.06424870466321243
616 - Lagoa Redonda 1,12,140,1930,0.07253886010362694
616 - Lagoa Redonda 1,13,84,1930,0.043523316062176166
616 - Lagoa Redonda 1,14,71,1930,0.03678756476683938
616 - Lagoa Redonda 1,15,82,1930,0.04248704663212435
616 - Lagoa Redonda 1,16,165,1930,0.08549222797927461
616 - Lagoa Redonda 1,17,185,1930,0.09585492227979274
616 - Lagoa Redonda 1,18,166,1930,0.08601036269430051
616 - Lagoa Redonda 1,19,115,1930,0.05958549222797927
616 - Lagoa Redonda 1,20,47,1930,0.024352331606217616
616 - Lagoa Redonda 1,21,37,1930,0.01917098445595855
616 - Lagoa Redonda 1,22,19,1930,0.009844559585492229
616 - Lagoa Redonda 1,23,3,1930,0.0015544041450777201
617 - Lagoa Redonda/Abreul,4,5,1469,0.0034036759700476512
617 - Lagoa Redonda/Abreul,5,58,1469,0.039482641252552755
617 - Lagoa Redonda/Abreul,6,201,1469,0.13682777399591559
617 - Lagoa Redonda/Abreul,7,111,1469,0.07556160653505786
617 - Lagoa Redonda/Abreul,8,91,1469,0.061946902654867256
617 - Lagoa Redonda/Abreul,9,88,1469,0.059904697072838665
617 - Lagoa Redonda/Abreul,10,51,1469,0.03471749489448604
617 - Lagoa Redonda/Abreul,11,104,1469,0.07079646017699115
617 - Lagoa Redonda/Abreul,12,86,1469,0.05854322668481961
617 - Lagoa Redonda/Abreul,13,91,1469,0.061946902654867256
617 - Lagoa Redonda/Abreul,14,83,1469,0.05650102110279102
617 - Lagoa Redonda/Abreul,15,58,1469,0.039482641252552755
617 - Lagoa Redonda/Abreul,16,124,1469,0.08441116405718176
617 - Lagoa Redonda/Abreul,17,142,1469,0.0966643975493533
617 - Lagoa Redonda/Abreul,18,105,1469,0.07147719537100068
617 - Lagoa Redonda/Abreul,19,37,1469,0.02518720217835262
617 - Lagoa Redonda/Abreul,20,29,1469,0.019741320626276378
617 - Lagoa Redonda/Abreul,21,5,1469,0.0034036759700476512
618 - Parque Santa Rosa/Me,4,35,2573,0.013602798289933929
618 - Parque Santa Rosa/Me,5,150,2573,0.05829770695685969
618 - Parque Santa Rosa/Me,6,214,2573,0.08317139525845317
618 - Parque Santa Rosa/Me,7,172,2573,0.06684803731053245
618 - Parque Santa Rosa/Me,8,125,2573,0.04858142246404975
618 - Parque Santa Rosa/Me,9,119,2573,0.04624951418577536
618 - Parque Santa Rosa/Me,10,101,2573,0.039253789350952195
618 - Parque Santa Rosa/Me,11,120,2573,0.046638165565487756
618 - Parque Santa Rosa/Me,12,193,2573,0.07500971628449281
618 - Parque Santa Rosa/Me,13,140,2573,0.054411193159735714
618 - Parque Santa Rosa/Me,14,113,2573,0.04391760590750097
618 - Parque Santa Rosa/Me,15,147,2573,0.0571317528177225
618 - Parque Santa Rosa/Me,16,205,2573,0.07967353284104159
618 - Parque Santa Rosa/Me,17,265,2573,0.10299261562378546
618 - Parque Santa Rosa/Me,18,224,2573,0.08705790905557714
618 - Parque Santa Rosa/Me,19,116,2573,0.04508356004663817
618 - Parque Santa Rosa/Me,20,54,2573,0.02098717450446949
618 - Parque Santa Rosa/Me,21,55,2573,0.02137582588418189
618 - Parque Santa Rosa/Me,22,21,2573,0.008161678973960357
618 - Parque Santa Rosa/Me,23,4,2573,0.001554605518849592
619 - Paupina,4,27,811,0.03329223181257707
619 - Paupina,5,58,811,0.07151664611590629
619 - Paupina,6,134,811,0.16522811344019728
619 - Paupina,7,86,811,0.1060419235511714
619 - Paupina,8,31,811,0.03822441430332922
619 - Paupina,9,29,811,0.035758323057953144
619 - Paupina,10,23,811,0.02836004932182491
619 - Paupina,11,48,811,0.059186189889025895
619 - Paupina,12,87,811,0.10727496917385944
619 - Paupina,13,29,811,0.035758323057953144
619 - Paupina,14,25,811,0.030826140567200986
619 - Paupina,15,23,811,0.02836004932182491
619 - Paupina,16,20,811,0.02466091245376079
619 - Paupina,17,43,811,0.0530209617755857
619 - Paupina,18,83,811,0.10234278668310727
619 - Paupina,19,28,811,0.0345252774352651
619 - Paupina,20,14,811,0.01726263871763255
619 - Paupina,21,13,811,0.016029593094944512
619 - Paupina,22,9,811,0.011097410604192354
619 - Paupina,23,1,811,0.0012330456226880395
61 - LINHA CENTRAL,5,1,225,0.0044444444444444444
61 - LINHA CENTRAL,6,24,225,0.10666666666666667
61 - LINHA CENTRAL,7,38,225,0.1688888888888889
61 - LINHA CENTRAL,8,14,225,0.06222222222222222
61 - LINHA CENTRAL,9,10,225,0.044444444444444446
61 - LINHA CENTRAL,10,12,225,0.05333333333333334
61 - LINHA CENTRAL,11,11,225,0.04888888888888889
61 - LINHA CENTRAL,12,17,225,0.07555555555555556
61 - LINHA CENTRAL,13,19,225,0.08444444444444445
61 - LINHA CENTRAL,14,11,225,0.04888888888888889
61 - LINHA CENTRAL,15,6,225,0.02666666666666667
61 - LINHA CENTRAL,16,14,225,0.06222222222222222
61 - LINHA CENTRAL,17,16,225,0.07111111111111111
61 - LINHA CENTRAL,18,27,225,0.12
61 - LINHA CENTRAL,19,3,225,0.013333333333333334
61 - LINHA CENTRAL,21,2,225,0.008888888888888889
620 - Corujao/Pedras,0,1,46,0.021739130434782608
620 - Corujao/Pedras,1,2,46,0.043478260869565216
620 - Corujao/Pedras,2,1,46,0.021739130434782608
620 - Corujao/Pedras,3,5,46,0.10869565217391304
620 - Corujao/Pedras,4,36,46,0.782608695652174
620 - Corujao/Pedras,5,1,46,0.021739130434782608
621 - Pedras 1,4,93,2772,0.03354978354978355
621 - Pedras 1,5,287,2772,0.10353535353535354
621 - Pedras 1,6,350,2772,0.12626262626262627
621 - Pedras 1,7,249,2772,0.08982683982683982
621 - Pedras 1,8,169,2772,0.06096681096681097
621 - Pedras 1,9,93,2772,0.03354978354978355
621 - Pedras 1,10,113,2772,0.04076479076479077
621 - Pedras 1,11,146,2772,0.05266955266955267
621 - Pedras 1,12,164,2772,0.05916305916305916
621 - Pedras 1,13,92,2772,0.03318903318903319
621 - Pedras 1,14,76,2772,0.027417027417027416
621 - Pedras 1,15,112,2772,0.04040404040404041
621 - Pedras 1,16,148,2772,0.05339105339105339
621 - Pedras 1,17,264,2772,0.09523809523809523
621 - Pedras 1,18,215,2772,0.07756132756132757
621 - Pedras 1,19,86,2772,0.031024531024531024
621 - Pedras 1,20,47,2772,0.016955266955266956
621 - Pedras 1,21,35,2772,0.012626262626262626
621 - Pedras 1,22,27,2772,0.00974025974025974
621 - Pedras 1,23,6,2772,0.0021645021645021645
622 - Pedras 2,4,25,2360,0.01059322033898305
622 - Pedras 2,5,249,2360,0.10550847457627119
622 - Pedras 2,6,314,2360,0.13305084745762713
622 - Pedras 2,7,209,2360,0.08855932203389831
622 - Pedras 2,8,118,2360,0.05
622 - Pedras 2,9,133,2360,0.05635593220338983
622 - Pedras 2,10,106,2360,0.044915254237288135
622 - Pedras 2,11,105,2360,0.04449152542372881
622 - Pedras 2,12,149,2360,0.06313559322033899
622 - Pedras 2,13,93,2360,0.03940677966101695
622 - Pedras 2,14,116,2360,0.04915254237288136
622 - Pedras 2,15,91,2360,0.03855932203389831
622 - Pedras 2,16,134,2360,0.05677966101694915
622 - Pedras 2,17,171,2360,0.07245762711864406
622 - Pedras 2,18,207,2360,0.08771186440677967
622 - Pedras 2,19,70,2360,0.029661016949152543
622 - Pedras 2,20,34,2360,0.01440677966101695
622 - Pedras 2,21,15,2360,0.006355932203389831
622 - Pedras 2,22,16,2360,0.006779661016949152
622 - Pedras 2,23,5,2360,0.00211864406779661
625 - Parque Manibura/Borg,5,36,1584,0.022727272727272728
625 - Parque Manibura/Borg,6,224,1584,0.1414141414141414
625 - Parque Manibura/Borg,7,154,1584,0.09722222222222222
625 - Parque Manibura/Borg,8,87,1584,0.054924242424242424
625 - Parque Manibura/Borg,9,68,1584,0.04292929292929293
625 - Parque Manibura/Borg,10,70,1584,0.04419191919191919
625 - Parque Manibura/Borg,11,82,1584,0.05176767676767677
625 - Parque Manibura/Borg,12,115,1584,0.0726010101010101
625 - Parque Manibura/Borg,13,66,1584,0.041666666666666664
625 - Parque Manibura/Borg,14,64,1584,0.04040404040404041
625 - Parque Manibura/Borg,15,79,1584,0.049873737373737376
625 - Parque Manibura/Borg,16,103,1584,0.06502525252525253
625 - Parque Manibura/Borg,17,153,1584,0.09659090909090909
625 - Parque Manibura/Borg,18,116,1584,0.07323232323232323
625 - Parque Manibura/Borg,19,77,1584,0.04861111111111111
625 - Parque Manibura/Borg,20,39,1584,0.02462121212121212
625 - Parque Manibura/Borg,21,27,1584,0.017045454545454544
625 - Parque Manibura/Borg,22,23,1584,0.01452020202020202
625 - Parque Manibura/Borg,23,1,1584,6.313131313131314e-4
626 - Lagoa Redonda 2,4,18,2308,0.00779896013864818
626 - Lagoa Redonda 2,5,41,2308,0.01776429809358752
626 - Lagoa Redonda 2,6,304,2308,0.1317157712305026
626 - Lagoa Redonda 2,7,227,2308,0.09835355285961872
626 - Lagoa Redonda 2,8,90,2308,0.0389948006932409
626 - Lagoa Redonda 2,9,129,2308,0.05589254766031196
626 - Lagoa Redonda 2,10,117,2308,0.050693240901213174
626 - Lagoa Redonda 2,11,99,2308,0.04289428076256499
626 - Lagoa Redonda 2,12,138,2308,0.05979202772963605
626 - Lagoa Redonda 2,13,121,2308,0.0524263431542461
626 - Lagoa Redonda 2,14,102,2308,0.04419410745233969
626 - Lagoa Redonda 2,15,138,2308,0.05979202772963605
626 - Lagoa Redonda 2,16,150,2308,0.06499133448873484
626 - Lagoa Redonda 2,17,247,2308,0.10701906412478336
626 - Lagoa Redonda 2,18,220,2308,0.09532062391681109
626 - Lagoa Redonda 2,19,83,2308,0.03596187175043328
626 - Lagoa Redonda 2,20,36,2308,0.01559792027729636
626 - Lagoa Redonda 2,21,25,2308,0.010831889081455806
626 - Lagoa Redonda 2,22,20,2308,0.008665511265164644
626 - Lagoa Redonda 2,23,3,2308,0.0012998266897746968
627 - LAGOA REDONDA/PAPICU,4,8,3087,0.0025915127955944283
627 - LAGOA REDONDA/PAPICU,5,215,3087,0.06964690638160026
627 - LAGOA REDONDA/PAPICU,6,318,3087,0.10301263362487852
627 - LAGOA REDONDA/PAPICU,7,259,3087,0.08390022675736962
627 - LAGOA REDONDA/PAPICU,8,108,3087,0.03498542274052478
627 - LAGOA REDONDA/PAPICU,9,124,3087,0.04016844833171364
627 - LAGOA REDONDA/PAPICU,10,117,3087,0.037900874635568516
627 - LAGOA REDONDA/PAPICU,11,121,3087,0.03919663103336573
627 - LAGOA REDONDA/PAPICU,12,119,3087,0.03854875283446712
627 - LAGOA REDONDA/PAPICU,13,104,3087,0.03368966634272757
627 - LAGOA REDONDA/PAPICU,14,126,3087,0.04081632653061224
627 - LAGOA REDONDA/PAPICU,15,126,3087,0.04081632653061224
627 - LAGOA REDONDA/PAPICU,16,221,3087,0.07159054097829608
627 - LAGOA REDONDA/PAPICU,17,399,3087,0.1292517006802721
627 - LAGOA REDONDA/PAPICU,18,317,3087,0.10268869452542922
627 - LAGOA REDONDA/PAPICU,19,161,3087,0.05215419501133787
627 - LAGOA REDONDA/PAPICU,20,62,3087,0.02008422416585682
627 - LAGOA REDONDA/PAPICU,21,70,3087,0.022675736961451247
627 - LAGOA REDONDA/PAPICU,22,98,3087,0.031746031746031744
627 - LAGOA REDONDA/PAPICU,23,14,3087,0.0045351473922902496
628 - Sitio Sao Joao/Parqu,4,85,1829,0.046473482777474026
628 - Sitio Sao Joao/Parqu,5,176,1829,0.09622744669218151
628 - Sitio Sao Joao/Parqu,6,267,1829,0.14598141060688902
628 - Sitio Sao Joao/Parqu,7,150,1829,0.08201202843083652
628 - Sitio Sao Joao/Parqu,8,67,1829,0.036632039365773646
628 - Sitio Sao Joao/Parqu,9,93,1829,0.05084745762711865
628 - Sitio Sao Joao/Parqu,10,84,1829,0.045926735921268454
628 - Sitio Sao Joao/Parqu,11,94,1829,0.05139420448332422
628 - Sitio Sao Joao/Parqu,12,176,1829,0.09622744669218151
628 - Sitio Sao Joao/Parqu,13,103,1829,0.056314926189174414
628 - Sitio Sao Joao/Parqu,14,67,1829,0.036632039365773646
628 - Sitio Sao Joao/Parqu,15,46,1829,0.025150355385456534
628 - Sitio Sao Joao/Parqu,16,73,1829,0.03991252050300711
628 - Sitio Sao Joao/Parqu,17,121,1829,0.0661563696008748
628 - Sitio Sao Joao/Parqu,18,112,1829,0.0612356478950246
628 - Sitio Sao Joao/Parqu,19,52,1829,0.028430836522689993
628 - Sitio Sao Joao/Parqu,20,25,1829,0.01366867140513942
628 - Sitio Sao Joao/Parqu,21,32,1829,0.017495899398578457
628 - Sitio Sao Joao/Parqu,22,5,1829,0.002733734281027884
628 - Sitio Sao Joao/Parqu,23,1,1829,5.467468562055768e-4
629 - Cj Palmeiras/Perimet,4,131,3554,0.03685987619583568
629 - Cj Palmeiras/Perimet,5,377,3554,0.10607765897580192
629 - Cj Palmeiras/Perimet,6,499,3554,0.14040517726505347
629 - Cj Palmeiras/Perimet,7,379,3554,0.10664040517726506
629 - Cj Palmeiras/Perimet,8,187,3554,0.0526167698368036
629 - Cj Palmeiras/Perimet,9,143,3554,0.04023635340461452
629 - Cj Palmeiras/Perimet,10,124,3554,0.03489026449071469
629 - Cj Palmeiras/Perimet,11,180,3554,0.050647158131682614
629 - Cj Palmeiras/Perimet,12,256,3554,0.07203151378728194
629 - Cj Palmeiras/Perimet,13,185,3554,0.05205402363534046
629 - Cj Palmeiras/Perimet,14,146,3554,0.04108047270680923
629 - Cj Palmeiras/Perimet,15,105,3554,0.029544175576814855
629 - Cj Palmeiras/Perimet,16,93,3554,0.026167698368036015
629 - Cj Palmeiras/Perimet,17,228,3554,0.06415306696679797
629 - Cj Palmeiras/Perimet,18,289,3554,0.08131682611142375
629 - Cj Palmeiras/Perimet,19,119,3554,0.03348339898705684
629 - Cj Palmeiras/Perimet,20,44,3554,0.012380416432189083
